artist,title,date,website
Darryl LausterDarryl Lauster,The Samuel Gray Society,2009,
Jst ChillinJst Chillin,Space Chillers,2009,http://www.jstchillin.org/jonathanvingiano
Andy DeckAndy Deck,Artistic License,2009,http://artcontext.net/artisticLicense/
JimpaltJimpalt,Dipylon 2.0,2009,http://www.jimpalt.org/dipylon_war
murdimmurdim,manifestation,2009,http://www.murdim.com/earth-manif/manif_290109.html
Maria del Carmen MontoyaKevin PattonMaria del Carmen MontoyaKevin Patton,I Sky You,2009,
jason. sloanjason. sloan,social [net.work music],2009,http://www.jasonsloan.com/work/social-network-music/
Scott HesselsScott Hessels,The Image Mill:  Sustainable Cinema #1,2009,http://www.dshessels.com/projects/Imagemill/image_mill.htm
Ben BruneauBen Bruneau,every wall drawing #146,2009,http://benjaminbruneau.com/projects/lewitt/
Gustavo RomanoGustavo Romano,Buy & Sell Time (from Silicon Valley),2009,http://www.gustavoromano.com.ar/timenotes/BSTeng.htm
Karolina SobeckaKarolina Sobecka,Sniff,2009,http://www.gravitytrap.com/artwork/sniff
Blake CarringtonBlake Carrington,Suomenlinna Ornithological Society,2009,http://suomenlinna-birds.com/
Ian PageIan Page,The End of Television,2009,http://theendoftelevision.blogspot.com/
Duncan MalashockDuncan Malashock,ancestralworship.com,2009,http://www.ancestralworship.com/
Aaron ZinmanAaron Zinman,Personas,2009,http://personas.media.mit.edu/
Brian PianaBrian Piana,Ellsworth Kelly Hacked My Twitter,2009,http://www.afeverishdream.com/twitter/
johannes p osterhoffjohannes p osterhoff,Defence,2009,http://abc-group.ru/gallery/johannes-p-osterhoff-II.htm
Jst ChillinJst Chillin,Duncan Malashock for JstChillin,2010,
Jennifer ChanJennifer Chan,My Great DVD,2010,http://www.jennifer-chan.com/my-great-dvd/
Mattia CasalegnoMattia Casalegno,Unstable Empathy,2010,http://www.mattiacasalegno.net/index.php?/projects/unstable-empathy/
Aron SommerAron Sommer,colorfalling,2010,http://www.colorfalling.com/
Takeshi MurataTakeshi Murata,"I, Popeye",2010,
Rafaël RozendaalRafaël Rozendaal,the persistence of sadness .com,2010,http://www.thepersistenceofsadness.com/
Rhys TurnerRhys Turner,Heard an Experimenta Commission by Rhys Turner & Melissa Ramos,2010,http://www.gogetheard.com/
nathaniel sternnathaniel stern,Given Time,2010,http://nathanielstern.com/2010/given-time/
Jst ChillinJst Chillin,Chill Space,2010,http://jstchillin.org/daniel_leyva/
Aron SommerAron Sommer,kalh orexh,2010,http://www.aronsommer.com/works/kalhorexh/
Kit WebsterKit Webster,ENIGMATICA,2010,http://vimeo.com/9842123
Sara LudySara Ludy,Niodrara,2010,https://drive.google.com/file/d/12VU70-y6Eb0TU58qjb38QZ9CjE_cS8fb/view
Christopher ManzioneChristopher Manzione,The Virtual Public Art Project,2010,http://virtualpublicartproject.com/
Jst ChillinJst Chillin,google 3d warehouse,2010,
Rosa MenkmanRosa Menkman,The Collapse of PAL,2010,https://vimeo.com/12199201
Jst ChillinJst Chillin,Eilis Mcdonald for JstChillin,2010,
Rafaël RozendaalRafaël Rozendaal,nekro misantrop .com,2010,http://www.nekromisantrop.com/
Rafaël RozendaalRafaël Rozendaal,towards and beyond .com,2010,http://www.towardsandbeyond.com/
billy rennekampbilly rennekamp,Digital Crafts,2010,http://digitalcrafts.tumblr.com
Ben CoonleyBen Coonley,Continuing Education for Dead Adults,2010,http://vimeo.com/827699
Rafaël RozendaalRafaël Rozendaal,more darkness .com,2010,http://www.moredarkness.com/
Rafaël RozendaalRafaël Rozendaal,to the water .com,2010,http://www.tothewater.com/
Jst ChillinJst Chillin,Ida Lehtonen for JstChillin,2010,
Jst ChillinJst Chillin,Byte to Mass Conversion Calculator,2010,http://www.jstchillin.org/michaelguidetti/michaelguidetti.php
Duncan MalashockDuncan Malashock,Lazy World Of Ideas.com,2010,http://www.lazyworldofideas.com/
Jon RafmanJon Rafman,Woods of Arcady,2010,
Rafaël RozendaalRafaël Rozendaal,please like .com,2010,http://www.pleaselike.com/
Dietmar OffenhuberDietmar Offenhuber,dust serenade,2010,http://dustserenade.net/
Judith FegerlJudith Fegerl,SELF,2010,http://www.judithfegerl.net
Duncan MalashockDuncan Malashock,Let's Make Sure Everything Is A Thing.com,2010,http://www.letsmakesureeverythingisathing.com/
Timur Si-QinKai AltmannCharles BroskoskiLindsay Lawsonbilly rennekampMaxwell SimmerHarm Van Den DorpelTimur Si-QinKai AltmannCharles BroskoskiLindsay Lawsonbilly rennekampMaxwell SimmerHarm Van Den Dorpel,Crystal Gallery,2010,http://chrystalgallery.info/
Christian OldhamChristian Oldham,Selected Works,2010,
Travess SmalleyTravess Smalley,Luminous Form,2010,
Pamela CouncilPamela Council,BLAXIDERMY,2022,https://blaxidermy.tumblr.com
M. Leaf-TierneyM. Leaf-Tierney,Noumina,2010,http://mattleaf.com/downloads/noumina/
John TransueJohn Transue,Paint FX,2010,http://paintfx.biz/
Jordan TateJordan Tate,Lossless_23,2010,http://www.youtube.com/watch?v=zrN-ZkYEbZc
Rafaël RozendaalRafaël Rozendaal,yes for sure .com,2010,http://www.yesforsure.com/
Cole ChickeringCole Chickering,womans-day,5 January 2010,https://womans-day.tumblr.com
justin kempjustin kemp,Proclaiming My Love,2010,http://justinkemp.com/Proclaiming-my-love-at-a-scenic-overlook-on-top-of-a-mountain
Will NeibergallWill Neibergall,NY Times,2010,http://dumpfm.s3.amazonaws.com/images/20101002/1286072182179-dumpfm-glasspopcorn-irl.png
Yoshi SodeokaYoshi Sodeoka,ascii bush,6 January 2010,http://turbulence.org/spotlight/ASCII_BUSH/
Rafaël RozendaalRafaël Rozendaal,ringing telephone .com,2010,http://www.ringingtelephone.com/
Rafaël RozendaalRafaël Rozendaal,freedom from fear and worry .com,2010,http://www.freedomfromfearandworry.com/
Rafaël RozendaalRafaël Rozendaal,flaming log .com,2010,http://www.flaminglog.com/
Rafaël RozendaalRafaël Rozendaal,into time .com,2010,http://www.intotime.com/
Rafaël RozendaalRafaël Rozendaal,deep black hole .com,2010,http://www.deepblackhole.com/
Jst ChillinJst Chillin,ASSEMBLY,2010,
Jst ChillinJst Chillin,Chill Chart,2010,http://jstchillin.org/bailey_salisbury/
Michael ManningMichael Manning,thefirstdayoftherestofyourlife.net,2010,
Jst ChillinJst Chillin,Body by Body,2010,
Christine LoveChristine Love,Digital: A Love Story,2010,http://scoutshonour.com/digital/
jason. sloanjason. sloan,1444 minutes,2010,http://jasonsloan.com/1444/
Jst ChillinJst Chillin,4eva Connected,2010,http://www.jstchillin.org/benvickers/
L. van MunsterL. van Munster,Under heaven 02,2011,http://www.leonardvanmunster.com/underheaven02
Dina KelbermanDina Kelberman,I'm Google,2011,http://dinakelberman.tumblr.com/
AUDiNTAUDiNT,The Dead Letter Office,2011,http://audint.net/
k-u-n-s-t-k-a-m-m-e-rk-u-n-s-t-k-a-m-m-e-r,VANITAS,2011,http://k-u-n-s-t-k-a-m-m-e-r.com/archive/fla/vanitas02.html
Tabor RobakTabor Robak,Rocks,2011,http://www.taborrobak.com/site/?p=62
Manuel FernándezManuel Fernández,QR Calligraphy,2011,http://www.manuelfernandez.name/QR-Calligraphy
Travess SmalleyTravess Smalley,Scroll Tone RGB,2011,http://www.scrolltone.com/
Rafaël RozendaalRafaël Rozendaal,tossing turning .com,2011,http://www.tossingturning.com/
Emilie GervaisEmilie Gervais,Art Object Culture,2011,
Brad ToddBrad Todd,scan_rate,2011,
leila christine nadirleila christine nadir,untitled landscape #5,2011,http://ecoarttech.org/projects/untitled-landscape-5
Sterling CrispinSterling Crispin,The Dynamics of Non-Being,2011,
Nicolas SassoonNicolas Sassoon,Mansion Studies,2011,
Richard VijgenRichard Vijgen,Deleted Cities,2011,http://deletedcity.net/
Ellie HarrisonEllie Harrison,The Challenge Series,2011,http://www.ellieharrison.com/challenges/
Martin John CallananMartin John Callanan,International Directory of Fictitious Telephone Numbers,2011,http://greyisgood.eu/fictitious/
Anthony AntonellisAnthony Antonellis,behold behold .com,2011,
Gonzalo FernándezGonzalo Fernández,8 BIT WEB,2011,http://3.14159265358.org/8bit/index.html
Tiff HolmesTiff Holmes,solarCircus,2011,http://solarcircus.org/
Sebastian SchmiegSebastian Schmieg,Search by Image,2011,http://sebastianschmieg.com/searchbyimage
Eric SchockmelEric Schockmel,The Great Western Singularity,2011,http://ericschockmel.net/?p=89
Sara LudySara Ludy,Otha,2011,https://drive.google.com/file/d/1iTDMUZglrRCRv2--inf9olINwnLWdFrH/view
Małgosia WoźnicaMałgosia Woźnica,flo\/\/,2011,https://vimeo.com/20247975
Kim AsendorfKim Asendorf,FUCK YOU Cookie,2011,http://kimasendorf.com/fuckyou/
,ADMVIII BOT,2011,http://www.rybn.org/ANTI/ADM8/
Rafaël RozendaalRafaël Rozendaal,love game set .com,2011,http://www.lovegameset.com/
Jonas LundJonas Lund,I'm Here and There,2011,http://imhereandthere.com/
Jordan TateJordan Tate,New Work #50,2011,http://www.jordantate.com/gifs/bust.gif
Ben GrosserBen Grosser,Interactive Robotic Painting Machine,2011,http://bengrosser.com/projects/interactive-robotic-painting-machine/
01001011101011010100101110101101,Freedom,2011,http://0100101110101101.org/home/freedom
Kim AsendorfKim Asendorf,Accident Airlines,2011,http://kimasendorf.com/accident-airlines/
Josh NimoyJosh Nimoy,Bandwidth,2011,http://jtnimoy.net/?q=184
Jon RafmanJon Rafman,Brand New Paint Job,2011,http://brandnewpaintjob.com/
Sterling CrispinSterling Crispin,greek new media shit,2011,
Luke MunnLuke Munn,Wanderer by Jae Hoon Lee,2011,
a bill millera bill miller,gridSol-precomps,2011,
Esther HunzikerEsther Hunziker,DUMP,2011,
Clement VallaClement Valla,"Postcards from Google Earth, Bridges",2011,http://clementvalla.com/index.php?/work/bridges/
Wyatt NiehausWyatt Niehaus,Hierarchical Dynamics,2011,
Sterling CrispinSterling Crispin,Perpetual Threshold,2011,http://www.sterlingcrispin.com/perpetual_threshold.php
Dave GreberDave Greber,Stilllives,2011,http://www.thesculpted.com/stilllives
Juan Manuel PatiñoJuan Manuel Patiño,Porquemepiache,2011,http://www.c2mi.com/led/porquemepiache/
Esther HunzikerEsther Hunziker,IHSE,2011,
Red76Red76,YouTube School for Social Politics,2011,
MAROTTA & RUSSOMAROTTA & RUSSO,Mousetrap,2011,http://www.spazioultra.org/en/gift/giving-artist
A. ManleyA. Manley,butinfin,2011,http://archive.rhizome.org/artbase/2520/index.html
Rafaël RozendaalRafaël Rozendaal,violent power .com,2011,http://www.violentpower.com/
Jacob RiddleJacob Riddle,Buffer,2011,http://vimeo.com/thisisjacobriddle/buffer
Rafaël RozendaalRafaël Rozendaal,goodbye farewell .com,2011,http://www.goodbyefarewell.com/
Andrew Norman WilsonAndrew Norman Wilson,"Why is the No Video Signal Blue? Or, Color is No Longer Separable From Form, and the Collective Joins the Brightness Confound ~A Guided Meditation~",2011,http://pooool.info/why-is-the-no-video-signal-blue-or-color-is-no-longer-separable-from-form-and-the-collective-joins-the-brightness-confound/
Sara LudySara Ludy,Transom,2011,https://drive.google.com/file/d/1j_fxJ9GzqS_vh_hJvDKkHRjNJ-O1Aqou/view
IOCOSEIOCOSE,GAME ARTHRITIS,2011,https://gamearthritis.org/http://www.iocose.org/works/game_arthritis
Anthony AntonellisAnthony Antonellis,put it on a pedestal .com,2011,
Carl BurtonCarl Burton,carlburton,12 October 2011,https://carlburton.tumblr.com
Michael ZbyszyńskiMichael Zbyszyński,PacketWeather,2011,http://www.mikezed.com/packetweather/
Michael KontopoulosMichael Kontopoulos,Measure of Discontent: Foot Tap Amplifier,2011,http://www.mkontopoulos.com/?p=781
Rafaël RozendaalRafaël Rozendaal,like this forever .com,2011,https://likethisforever.com/
Jennifer ChanJennifer Chan,factum/mirage,2011,
Brenna MurphyBrenna Murphy,facingface~terrestrialtrancetree,2011,
Jst ChillinJst Chillin,Forecast,2011,http://jstchillin.org/anne_de_vries/forecast.html
a bill millera bill miller,sentences on conceptual art in gridfont7,2011,http://www.master-list2000.com/abillmiller/sentencesonconceptualart.html
Jonas LundJonas Lund,Over and Over Again,2011,http://overandoveragain.net/
Daniel TemkinDaniel Temkin,Glitchometry,2011,http://danieltemkin.com/Glitchometry
Rafaël RozendaalRafaël Rozendaal,carnal fury .com,2011,http://www.carnalfury.com/
Kim AsendorfKim Asendorf,GIF MARKET,2011,
Rafaël RozendaalRafaël Rozendaal,burning my time .com,2011,http://www.burningmytime.com/
Mushon Zer-AvivMushon Zer-Aviv,Good Listeners,2011,http://mushon.com/gl/
01001011101011010100101110101101,My Generation,2011,http://0100101110101101.org/home/mygeneration
Michael KontopoulosMichael Kontopoulos,Measure of Discontent: Sigh Collector,2011,http://www.mkontopoulos.com/?p=586
Sabrina RattéSabrina Ratté,STATION BALNÉAIRE /// VARIATION I (2011),2011,http://vimeo.com/27115698
Rafaël RozendaalRafaël Rozendaal,into time .org,2011,http://www.intotime.org/
Rafaël RozendaalRafaël Rozendaal,falling falling .com,2011,http://www.fallingfalling.com/
Rafaël RozendaalRafaël Rozendaal,please donate .biz,2011,http://www.pleasedonate.biz/
Krystal SouthKrystal South,A Mirror Unto Itself,2011,http://www.krystalsouth.com/mirror
Michael KontopoulosMichael Kontopoulos,Measure of Discontent: Pacing Track,2011,http://www.mkontopoulos.com/?p=614
Takeshi MurataTakeshi Murata,Get Your Ass To Mars,2011,
Jonas LundAnika SchwarzloseJonas LundAnika Schwarzlose,Collection Enlargement,2011,http://collectionenlargement.com/
Kim AsendorfKim Asendorf,Solo show in Sim City,2011,http://kimasendorf.com/solo-show-in-sim-city/
Andy DeckAndy Deck,Panel Junction,2011,http://artcontext.org/act/05/panel/
Alexei ShulginAlexei Shulgin,Moscow WWWArt Centre,2011,http://sunsite.cs.msu.su/wwwart/
Kim AsendorfKim Asendorf,ExtraFile,2011,http://extrafile.org/
Kristin LucasKristin Lucas,The Sole Ripper,2012,
Anthony AntonellisAnthony Antonellis,Endangered GIF Preserve,2021,http://www.anthonyantonellis.com/gif-preserve
Nick YulmanNick Yulman,Song Cabinet,2012,http://nysoundworks.org/songcabinet/
leila christine nadirleila christine nadir,Indeterminate Hikes +,2012,http://ecoarttech.org/projects/indeterminate-hike
Matt GreenwoodMatt Greenwood,CityEternal,2012,https://vimeo.com/47277386
Anthony AntonellisAnthony Antonellis,Facebook Bliss,2012,http://www.anthonyantonellis.com/bliss
Matt RichardsonMatt Richardson,Descriptive Camera,2012,http://mattrichardson.com/Descriptive-Camera/
Michiel BijnensMichiel Bijnens,Infinite Column,2012,
johannes p osterhoffjohannes p osterhoff,iPhone live,2012,http://www.iphone-live.net/
Vivian FuVivian Fu,vivian fu,January 2023,https://vivian-fu.tumblr.com
Brian KhekBrian Khek,Hand Held,2012,
Sarah SamySarah Samy,Quiet Chatrooms,2012,http://fa-g.org/special/sarahsamy-quietchatrooms/
Eric SchockmelEric Schockmel,CIRCUIT I (SYSCAPES),2012,http://ericschockmel.net/?p=91
Brian PianaBrian Piana,Always Loading,2012,
Silvio LorussoSilvio Lorusso,The Best Is Yet To Come,2012,
Silvio LorussoSilvio Lorusso,WINAMP SKINPARTY,2012,https://vimeo.com/47805794
Sebastian SchmiegSebastian Schmieg,56 Broken Kindle Screens,2012,http://www.silviolorusso.com/home/project/56-broken-kindle-screens/
Sterling CrispinSterling Crispin,Beyond the Human-Human Divide,2012,http://www.sterlingcrispin.com/beyond-the-human-human-divide/
Angela DetanicoRafael LainAngela DetanicoRafael Lain,Pond Type,2012,
Dominic QuagliozziDominic Quagliozzi,Wreath OR Cockring?,January 2023,https://wreathorcockring.tumblr.com
Dina KelbermanDina Kelberman,Cloud Formations,2012,http://dinakelberman.com/cloud%20formations/cloudformations.html
animated textanimated text,Animated Text,7 November 2012,https://animatedtext.tumblr.com
Paper RadPaper Rad,GIF PAK,2012,
Kai AltmannKai Altmann,World Class GFX Pack (On the DL),2012,
Manuel FernándezManuel Fernández,Ants,2012,
Rick SilvaRick Silva,En plein air,2021,http://enpleinair.org/
isabelle massuisabelle massu,The iconopathe,2012,
Adam SammonsAdam Sammons,Digital Remix of the Parked Domain Girl,2012,http://adamsammons.com/ParkedDomainGirl.BMP
Sebastian SchmiegSebastian Schmieg,All jQuery Effects,2012,
PorpentinePorpentine,Howling Dogs,2012,http://aliendovecote.com/uploads/twine/howling%20dogs.html
David KraftsowDavid Kraftsow,Vlog Artifacts,2012,
Silvio LorussoSilvio Lorusso,The Internet for Left-Handers©,2012,http://www.silviolorusso.com/theinternet4left-handers/
Kristin LucasKristin Lucas,Yard Sale in the Sky,2012,http://www.yardsaleinthesky.com/
Adam CrucesAdam Cruces,Desktop Views,2012,
Elna FrederickElna Frederick,"Birth, Art Gallery, Death",2012,
Rafaël RozendaalRafaël Rozendaal,inner doubts .com,2012,http://www.innerdoubts.com/
Jan Robert LeegteJan Robert Leegte,Random Selection in Random Image,2012,http://www.randomselectioninrandomimage.com/
Rafaël RozendaalRafaël Rozendaal,open this window .com,2012,http://www.openthiswindow.com/
Julian GlanderJulian Glander,glanderco,27 June 2012,https://glanderco.tumblr.com
Daniel RourkeDaniel Rourke,RAWTunes.exe 10,2012,http://machinemachine.net/text/arts/listen-to-my-executables
Bergman & SalinasBergman & Salinas,Blind Dated,2012,http://www.blinddated.is/
Manuel FernándezManuel Fernández,Broken Gradients,2012,http://www.manuelfernandez.name/Broken-Gradients
Miyö Van StenisMiyö Van Stenis,uÂ'------,2012,http://uaaa.tk/
LaTurbo AvedonLaTurbo Avedon,new sculpt,January 2023,https://newsculpt.tumblr.com
Solo JazzSolo Jazz,solojazz,2022,https://blog74736.tumblr.com
Mendi+Keith ObadikeMendi+Keith Obadike,American Cypher,2012,
Andrew Norman WilsonAndrew Norman Wilson,ScanOps,2012,http://andrewnormanwilson.com/portfolios/101201-scanopshttp://andrewnormanwilson.com/ScanOps.html
Emilie GervaisEmilie Gervais,blinkingsite.com,2012,
a bill millera bill miller,ASCII Browser Compositions,2012,http://www.master-list2000.com/abillmiller/tricks/browsercomps/
Daniel TemkinDaniel Temkin,Dither Studies,2012,http://danieltemkin.com/DitherStudies/
Antoni KaniowskiAntoni Kaniowski,ppt.xxx,2012,http://kaniowski.info/ppt_xxx/
Emilie GervaisEmilie Gervais,mutablechaos.com,2012,http://mutablechaos.com/
Anna AnthropyAnna Anthropy,queers in love at the end of the world,2013,http://auntiepixelante.com/endoftheworld/
Nikos VoyiatzisNikos Voyiatzis,facebookafterfacebook,August 2013,https://facebookafterfacebook.tumblr.com
Jonas LundJonas Lund,We See In Every Direction,2013,http://jonaslund.biz/works/we-see-in-every-direction/
Thorne BrandtThorne Brandt,AGOD,2013,https://vimeo.com/43162372
Dina KelbermanDina Kelberman,Smoke & Fire,2013,http://dinakelberman.com/smokeandfire/
Chiara MoioliChiara Moioli,REAL_DANCING_GIRL,2022,https://realdancingirl.tumblr.com
