artist,title,date,website,screenshots,archive available at,archive capture link,can access,base url
max hofmannmax hofmann,soliloquy,2001,http://archive.rhizome.org/artbase/2555/timeover.php,rhizome_artbase/screenshots/489.png,20150524034403,http://web.archive.org/web/20150524034403/http://archive.rhizome.org/artbase/2555/timeover.php,Y,rhizome.org
Erwin RedlErwin Redl,you me and,2001,http://www.hotwired.com/rgb/redl,rhizome_artbase/screenshots/490.png,19981206105603,http://web.archive.org/web/19981206105603/http://www.hotwired.com/rgb/redl,Y,hotwired.com
Gandha KeyGandha Key,the Picasso ebook,2001,http://www.zyarts.com/ebook,Failed to capture screenshot,20010522051353,http://web.archive.org/web/20010522051353/http://www.zyarts.com/ebook,N,zyarts.com
Igor ŠtromajerIgor Štromajer,what was he thinking about? berlin? praha? ljubljana? skopje?,2001,http://www2.arnes.si/~ljintima1/city,rhizome_artbase/screenshots/492.png,20010430190750,http://web.archive.org/web/20010430190750/http://www2.arnes.si/~ljintima1/city,Y,arnes.si
termytermy,richapplefool,2001,http://www.richapplefool.com,rhizome_artbase/screenshots/493.png,20010520164308,http://web.archive.org/web/20010520164308/http://www.richapplefool.com,Y,richapplefool.com
domiziana giordanodomiziana giordano,waiting,2001,http://www.digitalsistersindeed.org,Failed to capture screenshot,20010502070840,http://web.archive.org/web/20010502070840/http://www.digitalsistersindeed.org,N,digitalsistersindeed.org
Hannes GamperHannes Gamper,www.hotel-president.de,2001,http://www.hotel-president.de/,rhizome_artbase/screenshots/495.png,20070315192044,http://web.archive.org/web/20070315192044/http://www.hotel-president.de/,Y,hotel-president.de
Paper RadPaper Rad,www.paperrad.org,2001,,,,,,
xavier cahenxavier cahen,Is watching,2002,http://www.levels9.com/pieces/oeil/,rhizome_artbase/screenshots/497.png,20020208130719,http://web.archive.org/web/20020208130719/http://www.levels9.com/pieces/oeil/,Y,levels9.com
Daniel GoodwinDaniel Goodwin,Aerial Auto-Surveillance,2002,http://home.earthlink.net/~dannygoodwin/art.html,Failed to capture screenshot,20021121005242,http://web.archive.org/web/20021121005242/http://home.earthlink.net/~dannygoodwin/art.html,N,earthlink.net
alexandra reillalexandra reill,TV_series,2002,http://www.kanonmedia.com/portfolio/tv.htm,rhizome_artbase/screenshots/499.png,20020830212045,http://web.archive.org/web/20020830212045/http://www.kanonmedia.com/portfolio/tv.htm,Y,kanonmedia.com
curt cloningercurt cloninger,PlotFracture,2002,http://www.lab404.com/plotfracture/,rhizome_artbase/screenshots/500.png,20030608035857,http://web.archive.org/web/20030608035857/http://www.lab404.com/plotfracture/,Y,lab404.com
Eduardo NavasEduardo Navas,The Allegorical Impulse Part I,2002,http://artport.whitney.org/gatepages/artists/navas/index.html,rhizome_artbase/screenshots/501.png,20020705071246,http://web.archive.org/web/20020705071246/http://artport.whitney.org/gatepages/artists/navas/index.html,Y,whitney.org
Tactical MagicTactical Magic,Smoky Hill River Outpost,2002,http://tacticalmagic.org/CTM/project%20pages/Outpost.htm,rhizome_artbase/screenshots/502.png,20030622091338,http://web.archive.org/web/20030622091338/http://tacticalmagic.org/CTM/project%20pages/Outpost.htm,Y,tacticalmagic.org
Jillian McdonaldJillian Mcdonald,Home Like No Place,2002,http://www.chambreblanche.qc.ca/projets/homelikenoplace/welcome.htmlhttp://www.chambreblanche.qc.ca/LABWEB/homelikenoplace/,rhizome_artbase/screenshots/503.png,0,,Y,qc.ca
Ned& ShivaProductionsNed& ShivaProductions,E pluribus unum.,2002,http://www.nedandshivaproductions.com,rhizome_artbase/screenshots/504.png,20040401162051,http://web.archive.org/web/20040401162051/http://www.nedandshivaproductions.com,Y,nedandshivaproductions.com
d planetd planet,ACR,2002,http://www.k10k.net/issues/issuewarp.asp?IssueID=117,rhizome_artbase/screenshots/505.png,20020602012741,http://web.archive.org/web/20020602012741/http://www.k10k.net/issues/issuewarp.asp?IssueID=117,Y,k10k.net
Juan Manuel PatiñoJuan Manuel Patiño,My Compu,2002,,,,,,
xavier cahenxavier cahen,Sleeping pillows! Wanted!,2002,http://www.levels9.com/pieces/hdb/,rhizome_artbase/screenshots/507.png,20020208122727,http://web.archive.org/web/20020208122727/http://www.levels9.com/pieces/hdb/,Y,levels9.com
Jake TilsonJake Tilson,The Aluminium Triangle,2002,,,,,,
Tal HalpernTal Halpern,Digital Nature: The Case Collection,2002,http://www.turbulence.org/Works/nature/,rhizome_artbase/screenshots/509.png,20030219090152,http://web.archive.org/web/20030219090152/http://www.turbulence.org/Works/nature/,Y,turbulence.org
Roberto EchenRoberto Echen,Drawing by numbers,2002,http://www.rechen.com/numbersIntro.html,rhizome_artbase/screenshots/510.png,20030511004240,http://web.archive.org/web/20030511004240/http://www.rechen.com/numbersIntro.html,Y,rechen.com
Tlaolli ArguelloTlaolli Arguello,Reypollo,2002,http://www.redcaiman.org/productos/reypollo/,rhizome_artbase/screenshots/511.png,20030528052044,http://web.archive.org/web/20030528052044/http://www.redcaiman.org/productos/reypollo/,Y,redcaiman.org
Chris JosephChris Joseph,Patinage,2002,http://www.babel.ca/patinage,rhizome_artbase/screenshots/512.png,20040703080501,http://web.archive.org/web/20040703080501/http://www.babel.ca/patinage,Y,babel.ca
xavier cahenxavier cahen,Abstract,2002,http://www.levels9.com/pieces/abs/,rhizome_artbase/screenshots/513.png,20020208131112,http://web.archive.org/web/20020208131112/http://www.levels9.com/pieces/abs/,Y,levels9.com
Matt RobertsMatt Roberts,Conner Times Ten,2002,http://galatea.stetson.edu/~mroberts/conner/,Failed to capture screenshot,0,,N,stetson.edu
Genco GulanGenco Gulan,"""Whenever I see a plane, I remember the smell...""",2002,http://istanbulmuseum.org/cam.html,rhizome_artbase/screenshots/515.png,20021010175055,http://web.archive.org/web/20021010175055/http://istanbulmuseum.org/cam.html,Y,istanbulmuseum.org
Christian OyarzunChristian Oyarzun,/*wIPhOME0701v1.2*/,2002,http://archive.rhizome.org/artbase/5266/wipHome1.2/index.htm,rhizome_artbase/screenshots/516.png,20150119070307,http://web.archive.org/web/20150119070307/http://archive.rhizome.org/artbase/5266/wipHome1.2/index.htm,Y,rhizome.org
Eddo SternEddo Stern,Crusade,2002,http://www.eddostern.com/crusade.html,rhizome_artbase/screenshots/517.png,20040218165216,http://web.archive.org/web/20040218165216/http://www.eddostern.com/crusade.html,Y,eddostern.com
Jeanie FinlayJeanie Finlay,Home-Maker,2002,http://www.home-maker.org.uk/,Failed to capture screenshot,20020126044604,http://web.archive.org/web/20020126044604/http://www.home-maker.org.uk/,N,home-maker.org.uk
Happycentro+SintetikHappycentro+Sintetik,Happycentro+Sintetik,2002,http://www.sintetik.it,rhizome_artbase/screenshots/519.png,20010220190307,http://web.archive.org/web/20010220190307/http://www.sintetik.it,Y,sintetik.it
1181111811,11811,2002,http://11811.free.fr/,rhizome_artbase/screenshots/520.png,20041129091829,http://web.archive.org/web/20041129091829/http://11811.free.fr/,Y,free.fr
Skye ThorstensonSkye Thorstenson,1953,2002,http://www.lostheadfactory.com/1953.html,Failed to capture screenshot,20021024213809,http://web.archive.org/web/20021024213809/http://www.lostheadfactory.com/1953.html,N,lostheadfactory.com
Tamás WaliczkyTamás Waliczky,Aquarelle 2000 (web version),2002,http://www.waliczky.net/pages/aquarelle-web/waliczky-aquarelle-web01.htm,rhizome_artbase/screenshots/522.png,20020721133904,http://web.archive.org/web/20020721133904/http://www.waliczky.net/pages/aquarelle-web/waliczky-aquarelle-web01.htm,Y,waliczky.net
Soo Yeun AhnSoo Yeun Ahn,In Between,2002,http://www.sooyeunahn.com/inbetween,rhizome_artbase/screenshots/523.png,20110211025307,http://web.archive.org/web/20110211025307/http://www.sooyeunahn.com/inbetween,Y,sooyeunahn.com
Eddo SternEddo Stern,RUNNERS: Wolfenstein,2002,http://www.eddostern.com/runnersWOLFENSTEIN.html,rhizome_artbase/screenshots/524.png,20040218170152,http://web.archive.org/web/20040218170152/http://www.eddostern.com/runnersWOLFENSTEIN.html,Y,eddostern.com
Michael SellamMichael Sellam,Devant les yeux,2002,http://incident.net/hors/landscape/devantlesyeux/,rhizome_artbase/screenshots/525.png,20030929001100,http://web.archive.org/web/20030929001100/http://incident.net/hors/landscape/devantlesyeux/,Y,incident.net
Reginald BrooksReginald Brooks,"Hey!,Ufunk'nwithmyDNA?",2002,http://www.brooksdesign-ps.net/Reginald_Brooks/Code/Html/netart3.htm,rhizome_artbase/screenshots/526.png,20060319111821,http://web.archive.org/web/20060319111821/http://www.brooksdesign-ps.net/Reginald_Brooks/Code/Html/netart3.htm,Y,brooksdesign-ps.net
Vikram Alexei KansaraVikram Alexei Kansara,Eurostar: Fast Easy Secure,2002,,,,,,
Vincent MakowskiVincent Makowski,Chatroom Plays,2002,http://archive.rhizome.org/artbase/3371/chatroom_plays_rhizome/oeuvres_en_ligne.html,rhizome_artbase/screenshots/528.png,20150524020449,http://web.archive.org/web/20150524020449/http://archive.rhizome.org/artbase/3371/chatroom_plays_rhizome/oeuvres_en_ligne.html,Y,rhizome.org
dlsandlsan,Colors Combinator Freeware Tool,2002,http://digilander.libero.it/dlsan/splash/c_tool.htm,rhizome_artbase/screenshots/529.png,20021220035231,http://web.archive.org/web/20021220035231/http://digilander.libero.it/dlsan/splash/c_tool.htm,Y,libero.it
Wolf KahlenWolf Kahlen,EUROPA - ON THE FLY,2002,http://www.wolf-kahlen.net/europa,rhizome_artbase/screenshots/530.png,20020423231018,http://web.archive.org/web/20020423231018/http://www.wolf-kahlen.net/europa,Y,wolf-kahlen.net
Cliona HarmeyDennis McNultyCliona HarmeyDennis McNulty,SeaPoint,2002,,,,,,
Marientina GotsisMarientina Gotsis,Aural Masturbation,2002,http://www.evl.uic.edu/gotsis/aural_masturbation,rhizome_artbase/screenshots/532.png,20021219220646,http://web.archive.org/web/20021219220646/http://www.evl.uic.edu/gotsis/aural_masturbation,Y,uic.edu
Stefano ColucciniStefano Coluccini,Hot Zones,2002,http://www.geocities.com/s_coluccini/rhizome/hotzones.htmhttp://space.virgilio.it/[email protected]/zones.htm,rhizome_artbase/screenshots/533.png,0,,Y,geocities.com
Sophia Arsinoi PapadimitriouSophia Arsinoi Papadimitriou,Blank Project Design,2002,http://users.hol.gr/~bpd,Failed to capture screenshot,20021016094009,http://web.archive.org/web/20021016094009/http://users.hol.gr/~bpd,N,hol.gr
Lenara VerleLenara Verle,HyPod,2002,http://www.lenara.com/hypod,rhizome_artbase/screenshots/535.png,20020728002334,http://web.archive.org/web/20020728002334/http://www.lenara.com/hypod,Y,lenara.com
Robert SeidelRobert Seidel,E3,2002,http://www.2minds.de/e3.html,Failed to capture screenshot,20021010050352,http://web.archive.org/web/20021010050352/http://www.2minds.de/e3.html,N,2minds.de
ali miharbiali miharbi,Reversing the Conditions,2002,http://n-ll.org,Failed to capture screenshot,20081204164939,http://web.archive.org/web/20081204164939/http://n-ll.org,N,n-ll.org
Olga KisselevaOlga Kisseleva,SILENCE,2002,http://archive.rhizome.org/artbase/3003/silence.zip,Failed to capture screenshot,20150521063746,http://web.archive.org/web/20150521063746/http://archive.rhizome.org/artbase/3003/silence.zip,N,rhizome.org
Grégory ChatonskyGrégory Chatonsky,Netsleeping,2002,http://www.incident.net/works/netsleeping/,rhizome_artbase/screenshots/539.png,20021022174255,http://web.archive.org/web/20021022174255/http://www.incident.net/works/netsleeping/,Y,incident.net
Pall ThayerPall Thayer,Intercontinental Spontaneous Jam Session,2002,http://www.this.is/pallit/isjs,rhizome_artbase/screenshots/540.png,20020821035018,http://web.archive.org/web/20020821035018/http://www.this.is/pallit/isjs,Y,this.is
Tinlun ChanTinlun Chan,Conceptual Objects,2002,,,,,,
Kiran SubbaiahKiran Subbaiah,CRASH RUN,2002,http://www.geocities.com/sitespecifics/crash_run/crashrun_intro.html,rhizome_artbase/screenshots/542.png,20050511085608,http://web.archive.org/web/20050511085608/http://www.geocities.com/sitespecifics/crash_run/crashrun_intro.html,Y,geocities.com
andrew bucksbargandrew bucksbarg,Prosthetic Component Interface Series,2002,,,,,,
Chris HelsonChris Helson,The Act,2002,http://www.swansong.tv/chrishelson/index.htm,rhizome_artbase/screenshots/544.png,20011213071444,http://web.archive.org/web/20011213071444/http://www.swansong.tv/chrishelson/index.htm,Y,swansong.tv
GARRETT LYNCHGARRETT LYNCH,"""The irrepairable damage of self-realisation communicated to another""",2002,http://archive.rhizome.org/artbase/9117/webpage/,rhizome_artbase/screenshots/545.png,20150521051629,http://web.archive.org/web/20150521051629/http://archive.rhizome.org/artbase/9117/webpage/,Y,rhizome.org
Ricardo Miranda ZúñigaRicardo Miranda Zúñiga,Daily Headline Deaths,2002,http://www.ambriente.com/today/index.html,rhizome_artbase/screenshots/546.png,20021009144459,http://web.archive.org/web/20021009144459/http://www.ambriente.com/today/index.html,Y,ambriente.com
Lew BaldwinLew Baldwin,GOODWORLD,2002,http://lewbaldwin.com/goodworld.htmlhttp://goodworld.ws,rhizome_artbase/screenshots/547.png,0,,Y,lewbaldwin.com
monica jacobomonica jacobo,BIOevents,2002,http://www.bioevents.20m.com,rhizome_artbase/screenshots/548.png,20020206115159,http://web.archive.org/web/20020206115159/http://www.bioevents.20m.com,Y,20m.com
Arti LeimbacherArti Leimbacher,Remolino de Electra,2002,http://www.flutgut.com/leimbacher/obras/electra/index.html,rhizome_artbase/screenshots/549.png,20150526163749,http://web.archive.org/web/20150526163749/http://www.flutgut.com/leimbacher/obras/electra/index.html,Y,flutgut.com
Emilie PitoisetEmilie Pitoiset,CAUTION,2002,http://l.artsen.free.fr,rhizome_artbase/screenshots/550.png,20011213232302,http://web.archive.org/web/20011213232302/http://l.artsen.free.fr,Y,free.fr
Kenneth HungKenneth Hung,60X1.CAM(tm) Ultimate Interactive Webcam Surveillance System For Homeland Security,2002,http://www.111111111111111111111111111111111111111111111111111111111111.com/webcamfirst.html,rhizome_artbase/screenshots/551.png,20021126012649,http://web.archive.org/web/20021126012649/http://www.111111111111111111111111111111111111111111111111111111111111.com/webcamfirst.html,Y,111111111111111111111111111111111111111111111111111111111111.com
Lalo Hernandez DiezLalo Hernandez Diez,Blessed,2002,,,,,,
Peter PatchenPeter Patchen,Rapid Humanitarian Deployment Systems,2002,,,,,,
Grégory ChatonskyGrégory Chatonsky,IO Stereo,2002,http://incident.net/works/io_stereo/http://incident.net/users/gregory/project/io-stereo/,rhizome_artbase/screenshots/554.png,0,,Y,incident.net
Daniel ShiffmanDaniel Shiffman,Swarm,2002,http://www.shiffman.net/projects/swarm/,rhizome_artbase/screenshots/555.png,20060411215817,http://web.archive.org/web/20060411215817/http://www.shiffman.net/projects/swarm/,Y,shiffman.net
Frieder RusmannFrieder Rusmann,Creation of Value / Wertsch,2002,http://www.wert-schoepfung.de,rhizome_artbase/screenshots/556.png,20020405090623,http://web.archive.org/web/20020405090623/http://www.wert-schoepfung.de,Y,wert-schoepfung.de
Wendy MurrayWendy Murray,Iota Horogolii,2002,,,,,,
joseph mcelroyjoseph mcelroy,Cult of the Cor[porat]e [Per]form[ance] Art[ist] - Shoot the Bird,2002,http://www.electrichands.com/sketches/cult,rhizome_artbase/screenshots/558.png,20030703011840,http://web.archive.org/web/20030703011840/http://www.electrichands.com/sketches/cult,Y,electrichands.com
William PoundstoneWilliam Poundstone,3 Proposals for Bottle Imps,2002,http://archive.rhizome.org/artbase/32164/3Folder/Bottle.html,rhizome_artbase/screenshots/559.png,20150524004821,http://web.archive.org/web/20150524004821/http://archive.rhizome.org/artbase/32164/3Folder/Bottle.html,Y,rhizome.org
Juliet DavisJuliet Davis,Polystyrene Dream,2002,http://www.julietdavis.com/studio/barbie.html,rhizome_artbase/screenshots/560.png,20021004091614,http://web.archive.org/web/20021004091614/http://www.julietdavis.com/studio/barbie.html,Y,julietdavis.com
Jaanis GarancsJaanis Garancs,BIOS - Bidirectional Input/Output System,2002,http://bios.x-i.net,rhizome_artbase/screenshots/561.png,20021027145604,http://web.archive.org/web/20021027145604/http://bios.x-i.net,Y,x-i.net
DEBRA SWACKDEBRA SWACK,Little Wars; the Carousel Project,2002,http://www.debraswack.com/carousel.html,rhizome_artbase/screenshots/562.png,20150524020910,http://web.archive.org/web/20150524020910/http://www.debraswack.com/carousel.html,Y,debraswack.com
Wilfried Agricola de CologneWilfried Agricola de Cologne,9/11 - The Triple Method,11 September 2002,http://www.nmartproject.net/agricola/mpc/9-11/index.html,rhizome_artbase/screenshots/563.png,20021007222001,http://web.archive.org/web/20021007222001/http://www.nmartproject.net/agricola/mpc/9-11/index.html,Y,nmartproject.net
Rebecca CannonRebecca Cannon,The Buff And The Brutal,2002,http://mildchoice.mine.nu/pub/buff,Failed to capture screenshot,20040727171350,http://web.archive.org/web/20040727171350/http://mildchoice.mine.nu/pub/buff,N,mine.nu
